城市名,车系id,车系名称,最低价,最高价,排名,本地销量,评论数,品牌名称,子品牌名称,价格区间,经销商价格
唐山,31,名爵5,6.79,9.99,150,16,845,名爵,上汽集团,6.79-9.99万,6.49-9.69万
唐山,5050,长安欧尚X7 PLUS,7.99,13.39,151,15,146,长安欧尚,长安汽车,7.99-13.39万,7.29-12.69万
唐山,4569,凯捷Victory,8.58,12.58,152,15,294,五菱汽车,上汽通用五菱,8.58-12.58万,8.58-12.58万
唐山,4342,领克06,11.86,13.98,153,15,545,领克,领克,11.86-13.98万,10.86-13.68万
唐山,3476,星瑞,11.37,14.57,154,15,2347,吉利汽车,吉利汽车,11.37-14.57万,11.37-14.57万
唐山,1462,长安CS75,10.39,11.99,155,15,662,长安,长安汽车,10.39-11.99万,8.79-10.39万
唐山,993,揽胜极光,38.98,47.58,156,15,242,路虎,奇瑞捷豹路虎,38.98-47.58万,30.00-47.58万
唐山,267,奔腾B70,10.59,14.49,157,15,308,奔腾,一汽奔腾,10.59-14.49万,9.09-12.99万
唐山,95,奥迪A3,20.31,24.97,158,15,730,奥迪,一汽-大众奥迪,20.31-24.97万,17.31-21.97万
唐山,5440,林肯Z,25.28,34.08,159,14,128,林肯,长安林肯,25.28-34.08万,24.08-32.88万
唐山,5251,哈弗神兽,13,16.7,160,14,213,哈弗,长城汽车,13.00-16.70万,12.70-16.57万
唐山,2970,启辰T60,8.68,11.28,161,14,100,启辰,东风日产启辰,8.68-11.28万,7.88-10.48万
唐山,1701,红旗H5经典,14.58,19.08,162,14,847,红旗,一汽红旗,14.58-19.08万,14.58-19.08万
唐山,5388,领睿,13.98,16.98,163,13,71,福特,江铃福特,13.98-16.98万,13.98-16.98万
唐山,3504,宋Pro DM-i,13.88,16.38,164,13,482,比亚迪,比亚迪,13.88-16.38万,13.88-16.38万
唐山,445,菱智,5.99,9.99,165,13,37,东风风行,东风风行,5.99-9.99万,5.79-9.79万
唐山,397,凌渡,15.09,19.09,166,13,577,大众,上汽大众,15.09-19.09万,14.09-18.09万
唐山,348,君威,19.68,24.98,167,13,1573,别克,上汽通用别克,19.68-24.98万,15.18-20.48万
唐山,347,君越,21.98,28.98,168,13,953,别克,上汽通用别克,21.98-28.98万,17.18-24.18万
唐山,281,本田UR-V,24.68,32.98,169,13,310,本田,东风本田,24.68-32.98万,22.78-31.08万
唐山,5306,长安深蓝SL03,16.89,69.99,170,12,86,长安深蓝,长安汽车,16.89-69.99万,16.89-69.99万
唐山,4649,思皓E50A,14.59,18.98,171,12,6,思皓,江汽集团,14.59-18.98万,14.59-18.98万
唐山,3172,捷达VA3,6.58,9.28,172,12,71,捷达,一汽-大众捷达,6.58-9.28万,6.58-9.28万
唐山,2989,帕萨特PHEV,23.315,24.215,173,12,79,大众,上汽大众,23.315-24.215万,21.72-22.61万
唐山,1938,捷途X70,8.69,15.59,174,12,249,捷途,奇瑞汽车,8.69-15.59万,8.09-14.99万
唐山,1121,傲跑,10.88,13.68,175,12,108,起亚,起亚,10.88-13.68万,9.10-11.90万
唐山,986,卫士,69.8,169.8,176,12,135,路虎,路虎(进口),69.80-169.80万,69.80-169.80万
唐山,742,远景X6,7.59,8.99,177,12,413,吉利汽车,吉利汽车,7.59-8.99万,7.29-8.69万
唐山,215,奔驰GLA,28.39,34.48,178,12,222,奔驰,北京奔驰,28.39-34.48万,21.61-27.70万
唐山,5820,问界M7,31.98,37.98,179,11,34,AITO,赛力斯汽车,31.98-37.98万,31.98-37.98万
唐山,5788,元宝,3.39,4.99,180,11,0,北汽制造,北京汽车制造厂,3.39-4.99万,3.39-4.99万
唐山,4796,凌尚,13.98,15.88,181,11,98,丰田,广汽丰田,13.98-15.88万,11.30-13.20万
唐山,4272,零跑T03,7.95,9.65,182,11,305,零跑汽车,零跑汽车,7.95-9.65万,7.70-9.40万
唐山,4078,探影,11.59,16.09,183,11,126,大众,一汽-大众,11.59-16.09万,8.59-13.09万
唐山,3710,科莱威CLEVER,5.9999,5.9999,184,11,66,荣威,上汽集团,5.9999万,6.00万
唐山,3192,五菱宏光V,4.48,5.18,185,11,27,五菱汽车,上汽通用五菱,4.48-5.18万,4.38-5.08万
唐山,2887,宋MAX DM-i,14.58,17.28,186,11,71,比亚迪,比亚迪,14.58-17.28万,14.58-17.28万
唐山,1623,领克03,13.68,25.68,187,11,2179,领克,领克,13.68-25.68万,12.68-25.68万
唐山,539,威驰FS,8.58,9.28,188,11,80,丰田,一汽丰田,8.58-9.28万,7.18-7.88万
唐山,164,北京BJ40,15.98,27.29,189,11,326,北京,北京越野,15.98-27.29万,15.98-27.29万
台州,4499,五菱宏光MINIEV,3.28,9.99,1,381,507,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
台州,542,卡罗拉,10.98,15.98,2,364,1157,丰田,一汽丰田,10.98-15.98万,8.78-13.78万
台州,4272,零跑T03,7.95,9.65,3,306,305,零跑汽车,零跑汽车,7.95-9.65万,7.70-9.40万
台州,4363,Model Y,31.69,41.79,4,303,761,特斯拉,特斯拉中国,31.69-41.79万,31.69-41.79万
台州,5859,长安Lumin,4.89,6.39,5,283,41,长安,长安汽车,4.89-6.39万,4.89-6.39万
台州,4629,哪吒V,7.99,12.38,6,256,207,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
台州,5257,QQ冰淇淋,3.99,5.752,7,254,54,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
台州,5008,海豚,10.28,13.08,8,240,347,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
台州,3762,Model 3,29.0988,36.79,9,231,639,特斯拉,特斯拉中国,29.0988-36.79万,27.99-36.79万
台州,4731,零跑C11,17.98,23.98,10,212,333,零跑汽车,零跑汽车,17.98-23.98万,17.68-23.98万
台州,4857,星越L,13.72,18.52,11,196,1734,吉利汽车,吉利汽车,13.72-18.52万,13.52-18.37万
台州,1145,轩逸,9.98,17.49,12,196,1611,日产,东风日产,9.98-17.49万,8.08-16.29万
台州,145,宝马3系,29.39,40.99,13,182,2052,宝马,华晨宝马,29.39-40.99万,27.70-39.99万
台州,146,宝马5系,43.39,55.19,14,177,1274,宝马,华晨宝马,43.39-55.19万,38.70-55.19万
台州,1101,小蚂蚁,7.39,9.4,15,176,193,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
台州,289,雅阁,16.98,25.98,16,170,2059,本田,广汽本田,16.98-25.98万,16.08-24.78万
台州,535,凯美瑞,17.98,26.98,17,163,1813,丰田,广汽丰田,17.98-26.98万,16.38-24.98万
台州,5248,元PLUS,13.78,16.58,18,161,348,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
台州,3196,长安CS75 PLUS,11.79,15.49,19,158,1376,长安,长安汽车,11.79-15.49万,11.29-15.49万
台州,414,速腾,12.79,17.29,20,155,1658,大众,一汽-大众,12.79-17.29万,11.29-15.89万
台州,5015,ZEEKR 001,29.9,38.6,21,153,687,极氪,极氪,29.90-38.60万,29.90-38.60万
台州,216,奔驰GLC,40.63,47.68,22,148,686,奔驰,北京奔驰,40.63-47.68万,40.63-47.39万
台州,5817,几何E,8.68,10.38,23,144,35,几何汽车,几何汽车,8.68-10.38万,8.68-10.38万
台州,546,RAV4荣放,17.58,26.08,24,138,944,丰田,一汽丰田,17.58-26.08万,15.68-24.18万
台州,96,奥迪A4L,32.18,39.68,25,134,1850,奥迪,一汽-大众奥迪,32.18-39.68万,26.71-33.33万
台州,1310,伊兰特,9.98,14.18,26,132,799,现代,北京现代,9.98-14.18万,8.48-12.68万
台州,534,雷凌,11.18,15.28,27,132,1321,丰田,广汽丰田,11.18-15.28万,9.08-13.28万
台州,5288,长安UNI-V,10.89,13.99,28,131,842,长安,长安汽车,10.89-13.99万,10.89-13.99万
台州,397,凌渡,15.09,19.09,29,125,577,大众,上汽大众,15.09-19.09万,14.09-18.09万
台州,4416,奔奔E-Star,2.98,7.48,30,124,217,长安,长安汽车,2.98-7.48万,
台州,3192,五菱宏光V,4.48,5.18,31,122,27,五菱汽车,上汽通用五菱,4.48-5.18万,4.48-5.18万
台州,404,途观L,19.9,28.38,32,122,697,大众,上汽大众,19.90-28.38万,17.90-25.68万
台州,276,思域,12.99,18.79,33,122,1788,本田,东风本田,12.99-18.79万,12.59-18.79万
台州,2836,途岳,15.86,21.66,34,121,528,大众,上汽大众,15.86-21.66万,13.86-19.66万
台州,5273,宝马X5,60.5,77.5,35,120,64,宝马,华晨宝马,60.50-77.50万,60.50-77.50万
台州,214,奔驰E级,43.68,55.6,36,118,870,奔驰,北京奔驰,43.68-55.60万,43.68-55.60万
台州,3275,哪吒U,12.98,19.98,37,116,164,哪吒汽车,合众汽车,12.98-19.98万,12.98-19.98万
台州,212,奔驰C级,32.52,37.73,38,116,1052,奔驰,北京奔驰,32.52-37.73万,32.52-37.73万
台州,3476,星瑞,11.37,14.57,39,115,2347,吉利汽车,吉利汽车,11.37-14.57万,11.37-14.57万
台州,2812,宝马X3,39.69,47.98,40,114,952,宝马,华晨宝马,39.69-47.98万,35.50-43.00万
台州,1623,领克03,13.68,25.68,41,112,2179,领克,领克,13.68-25.68万,12.98-25.68万
台州,393,朗逸,12.09,15.09,42,110,1214,大众,上汽大众,12.09-15.09万,11.09-14.09万
台州,1938,捷途X70,8.69,15.59,43,109,249,捷途,奇瑞汽车,8.69-15.59万,8.19-15.29万
台州,4635,欧拉好猫,12.99,17.1,44,106,240,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
台州,148,宝马X1,27.98,33.98,45,106,535,宝马,华晨宝马,27.98-33.98万,21.80-26.80万
台州,4258,ID.4 X,18.9288,28.6288,46,105,284,大众,上汽大众,18.9288-28.6288万,18.93-28.63万
台州,1323,现代ix35,12.98,15.58,47,104,428,现代,北京现代,12.98-15.58万,10.98-13.58万
台州,4814,AION Y,13.76,18.98,48,102,317,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
台州,4819,思皓E10X,6.99,8.09,49,101,43,思皓,江汽集团,6.99-8.09万,6.99-8.09万
台州,741,博越,9.18,14.28,50,100,1087,吉利汽车,吉利汽车,9.18-14.28万,8.88-13.48万
台州,4894,ID.6 X,25.3288,33.8888,51,98,110,大众,上汽大众,25.3288-33.8888万,25.33-33.89万
台州,2975,缤越,7.58,11.98,52,96,790,吉利汽车,吉利汽车,7.58-11.98万,7.28-11.98万
台州,2916,奥迪Q5L,39.68,48.88,53,96,929,奥迪,一汽-大众奥迪,39.68-48.88万,33.33-39.93万
台州,1820,秦EV,12.99,16.98,54,96,34,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
台州,4300,汉EV,21.48,32.98,55,93,1057,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
台州,1150,逍客,15.49,18.89,56,91,642,日产,东风日产,15.49-18.89万,12.99-16.39万
台州,1455,逸动,7.29,10.39,57,90,1583,长安,长安汽车,7.29-10.39万,6.49-9.79万
台州,410,高尔夫,12.98,22.98,58,86,887,大众,一汽-大众,12.98-22.98万,12.08-22.98万
台州,4802,秦PLUS DM-i,11.18,16.58,59,84,1656,比亚迪,比亚迪,11.18-16.58万,11.18-16.58万
台州,4172,威兰达,17.18,24.88,60,84,500,丰田,广汽丰田,17.18-24.88万,15.38-23.08万
台州,4342,领克06,11.86,13.98,61,82,545,领克,领克,11.86-13.98万,11.26-13.98万
台州,5382,卡罗拉锐放,12.98,16.98,62,80,89,丰田,一汽丰田,12.98-16.98万,12.48-16.48万
台州,4223,长安CS55 PLUS,9.29,12.59,63,80,757,长安,长安汽车,9.29-12.59万,8.49-12.29万
台州,733,帝豪,6.99,12.98,64,80,1148,吉利汽车,吉利汽车,6.99-12.98万,6.79-12.98万
台州,95,奥迪A3,20.31,24.97,65,80,730,奥迪,一汽-大众奥迪,20.31-24.97万,16.86-20.73万
台州,1977,T-ROC探歌,15.89,17.79,66,79,437,大众,一汽-大众,15.89-17.79万,12.89-14.79万
台州,409,宝来,9.88,15.7,67,79,1036,大众,一汽-大众,9.88-15.70万,7.57-13.29万
台州,345,威朗,12.99,15.89,68,79,923,别克,上汽通用别克,12.99-15.89万,8.99-11.89万
台州,3928,奔驰GLB,29.59,36.48,69,78,408,奔驰,北京奔驰,29.59-36.48万,29.59-36.48万
台州,3068,亚洲龙,19.98,27.98,70,78,1057,丰田,一汽丰田,19.98-27.98万,18.18-26.18万
台州,2913,奔驰A级,21.48,26.48,71,78,421,奔驰,北京奔驰,21.48-26.48万,21.48-26.48万
台州,4079,皓影,16.98,25.28,72,77,648,本田,广汽本田,16.98-25.28万,15.38-23.68万
台州,3159,红旗HS5,18.38,24.98,73,76,1157,红旗,一汽红旗,18.38-24.98万,18.38-24.98万
台州,5223,赛那,30.98,40.58,74,72,102,丰田,广汽丰田,30.98-40.58万,30.98-40.58万
台州,100,奥迪Q3,27.88,32.36,75,72,522,奥迪,一汽-大众奥迪,27.88-32.36万,21.33-26.21万
台州,3049,秦Pro EV,14.99,20.49,76,71,29,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
台州,398,帕萨特,18.19,25.29,77,68,1176,大众,上汽大众,18.19-25.29万,15.89-24.59万
台州,1322,途胜,16.18,22.58,78,67,398,现代,北京现代,16.18-22.58万,13.68-20.08万
台州,649,哈弗H6,9.89,15.7,79,65,1951,哈弗,长城汽车,9.89-15.70万,9.39-15.20万
台州,280,本田CR-V,16.98,27.68,80,61,1031,本田,东风本田,16.98-27.68万,15.78-26.18万
台州,5369,锋兰达,12.58,16.98,81,60,104,丰田,广汽丰田,12.58-16.98万,11.98-16.38万
台州,4865,宋PLUS DM-i,15.28,21.68,82,60,1974,比亚迪,比亚迪,15.28-21.68万,15.28-21.68万
台州,533,YARiS L 致炫,8.58,10.38,83,60,274,丰田,广汽丰田,8.58-10.38万,7.98-9.78万
台州,5244,捷途大圣,9.99,13.59,84,59,13,捷途,奇瑞汽车,9.99-13.59万,9.99-13.59万
台州,5227,理想L9,45.98,45.98,85,59,31,理想汽车,理想汽车,45.98万,45.98万
台州,4228,汉DM,21.58,31.98,86,59,1050,比亚迪,比亚迪,21.58-31.98万,21.58-31.98万
台州,1147,天籁,17.98,26.98,87,58,1760,日产,东风日产,17.98-26.98万,15.18-24.18万
台州,525,埃尔法,83.9,92.8,88,58,101,丰田,丰田(进口),83.90-92.80万,83.90-92.80万
台州,353,别克GL8,23.29,53.39,89,57,350,别克,上汽通用别克,23.29-53.39万,23.29-53.39万
台州,3101,AION S,13.98,19.16,90,56,185,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
台州,5579,海豹,20.98,28.68,91,55,43,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
台州,1292,五菱之光,3.51,3.66,92,55,45,五菱汽车,上汽通用五菱,3.51-3.66万,3.48-3.66万
台州,1143,骐达TIIDA,9.99,13.59,93,55,288,日产,东风日产,9.99-13.59万,8.79-12.39万
台州,5343,问界M5,25.98,33.18,94,54,271,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
台州,4224,风光E1,6.78,7.38,95,53,1,东风风光,东风小康,6.78-7.38万,6.78-7.38万
台州,1290,五菱宏光,4.6,5.99,96,52,217,五菱汽车,上汽通用五菱,4.60-5.99万,4.50-5.99万
台州,3352,小鹏P7,23.99,42.99,97,51,695,小鹏汽车,小鹏汽车,23.99-42.99万,23.99-42.99万
台州,1622,领克01,17.98,20.68,98,49,1420,领克,领克,17.98-20.68万,17.28-20.68万
台州,888,雷克萨斯ES,29.49,48.89,99,49,736,雷克萨斯,雷克萨斯,29.49-48.89万,29.49-48.89万
台州,5089,合创Z03,13.28,17.88,100,48,51,合创汽车,合创汽车,13.28-17.88万,13.28-17.88万
台州,5037,五菱星辰,6.98,10.98,101,48,185,五菱汽车,上汽通用五菱,6.98-10.98万,6.98-10.98万
台州,5340,型格,12.99,16.69,102,47,344,本田,广汽本田,12.99-16.69万,12.49-16.19万
台州,5306,长安深蓝SL03,16.89,69.99,103,47,86,长安深蓝,长安汽车,16.89-69.99万,16.89-69.99万
台州,154,Macan,57.3,85.3,104,47,297,保时捷,保时捷,57.30-85.30万,57.30-85.30万
台州,5520,瑞虎8 PRO,12.69,17.19,105,46,164,奇瑞,奇瑞汽车,12.69-17.19万,11.99-16.49万
台州,2928,缤瑞,7.98,10.98,106,45,692,吉利汽车,吉利汽车,7.98-10.98万,7.38-10.98万
台州,2880,吉利ICON,10.99,12.99,107,45,330,吉利汽车,吉利汽车,10.99-12.99万,10.99-12.99万
台州,2794,瑞虎8,9.58,16.8888,108,45,1012,奇瑞,奇瑞汽车,9.58-16.8888万,8.69-16.89万
台州,1701,红旗H5经典,14.58,19.08,109,45,847,红旗,一汽红旗,14.58-19.08万,14.58-19.08万
台州,4380,几何C,12.98,20.78,110,44,120,几何汽车,几何汽车,12.98-20.78万,12.98-20.77万
台州,4353,长安UNI-T,11.59,14.99,111,44,967,长安,长安汽车,11.59-14.99万,10.79-14.19万
台州,311,唐DM,20.58,32.98,112,44,1054,比亚迪,比亚迪,20.58-32.98万,20.58-32.98万
台州,5082,捷途X90 PLUS,10.09,13.99,113,43,26,捷途,奇瑞汽车,10.09-13.99万,9.49-13.39万
台州,2835,探岳,20.49,26.49,114,43,715,大众,一汽-大众,20.49-26.49万,17.18-23.18万
台州,1182,荣威RX5,9.33,15.59,115,43,733,荣威,上汽集团,9.33-15.59万,8.83-15.59万
台州,1014,马自达3 昂克赛拉,11.59,18.99,116,43,1777,马自达,长安马自达,11.59-18.99万,10.59-17.99万
台州,3710,科莱威CLEVER,5.9999,5.9999,117,42,66,荣威,上汽集团,5.9999万,6.00万
台州,1794,传祺M8,17.98,36.98,118,42,274,广汽传祺,广汽乘用车,17.98-36.98万,17.98-36.98万
台州,348,君威,19.68,24.98,119,42,1573,别克,上汽通用别克,19.68-24.98万,15.18-20.48万
台州,1462,长安CS75,10.39,11.99,120,41,662,长安,长安汽车,10.39-11.99万,8.79-10.39万
台州,4615,坦克300,19.88,28,121,40,536,坦克,长城汽车,19.88-28.00万,19.88-28.00万
台州,3157,几何A,12.68,20.78,122,40,160,几何汽车,几何汽车,12.68-20.78万,12.68-20.77万
台州,4586,ID.4 CROZZ,18.73,28.73,123,39,347,大众,一汽-大众,18.73-28.73万,18.73-28.73万
台州,6132,红旗H5,15.98,22.58,124,38,48,红旗,一汽红旗,15.98-22.58万,15.98-22.58万
台州,5439,长安欧尚Z6,9.99,12.99,125,38,109,长安欧尚,长安汽车,9.99-12.99万,9.99-12.99万
台州,415,迈腾,18.69,30.99,126,38,1058,大众,一汽-大众,18.69-30.99万,15.79-28.09万
台州,5820,问界M7,31.98,37.98,127,37,34,AITO,赛力斯汽车,31.98-37.98万,31.98-37.98万
台州,5827,五菱佳辰,6.88,9.98,128,36,26,五菱汽车,上汽通用五菱,6.88-9.98万,6.88-9.98万
台州,224,奔驰S级,94.68,183.88,129,36,243,奔驰,奔驰(进口),94.68-183.88万,94.68-183.88万
台州,4532,长安欧尚X5,6.99,10.99,130,34,670,长安欧尚,长安汽车,6.99-10.99万,6.99-10.29万
台州,3736,凯迪拉克CT5,27.97,36.07,131,34,1359,凯迪拉克,上汽通用凯迪拉克,27.97-36.07万,23.97-36.07万
台州,3152,星越,12.78,19.58,132,34,380,吉利汽车,吉利汽车,12.78-19.58万,
台州,2875,英仕派,17.99,25.59,133,34,918,本田,东风本田,17.99-25.59万,16.69-24.09万
台州,99,奥迪A6L,41.98,65.68,134,34,1133,奥迪,一汽-大众奥迪,41.98-65.68万,35.68-59.04万
台州,31,名爵5,6.79,9.99,135,34,845,名爵,上汽集团,6.79-9.99万,6.49-9.69万
台州,5872,帝豪L 雷神Hi·P,12.98,16.88,136,33,110,吉利汽车,吉利汽车,12.98-16.88万,12.98-16.88万
台州,5004,小鹏P5,17.79,24.99,137,33,279,小鹏汽车,小鹏汽车,17.79-24.99万,17.79-24.99万
台州,735,帝豪EV,13.68,15.58,138,32,24,几何汽车,几何汽车,13.68-15.58万,13.68-15.58万
台州,352,昂科威,20.99,30.99,139,32,1149,别克,上汽通用别克,20.99-30.99万,16.99-26.99万
台州,288,缤智,12.78,17.68,140,32,517,本田,广汽本田,12.78-17.68万,11.38-16.28万
台州,215,奔驰GLA,28.39,34.48,141,32,222,奔驰,北京奔驰,28.39-34.48万,28.39-34.48万
台州,155,Cayenne,92.3,185,142,32,170,保时捷,保时捷,92.30-185.00万,92.30-185.00万
台州,5152,威马E.5,16.01,19.01,143,31,50,威马汽车,威马汽车,16.01-19.01万,16.01-19.01万
台州,3708,宝马X2,28.58,32.98,144,31,175,宝马,华晨宝马,28.58-32.98万,22.20-25.70万
台州,3054,迈威EV,20.98,20.98,145,31,2,力帆汽车,力帆汽车,20.98万,
台州,3041,荣威i5,6.79,9.99,146,31,545,荣威,上汽集团,6.79-9.99万,5.99-9.99万
台州,742,远景X6,7.59,8.99,147,31,413,吉利汽车,吉利汽车,7.59-8.99万,7.29-8.69万
台州,38,MINI,19.98,37.18,148,31,207,MINI,MINI,19.98-37.18万,19.98-37.18万
台州,4986,凌放HARRIER,21.18,29.78,149,30,86,丰田,一汽丰田,21.18-29.78万,20.68-29.28万
台州,3171,捷达VS5,8.68,11.58,150,30,407,捷达,一汽-大众捷达,8.68-11.58万,8.68-11.58万
台州,283,飞度,8.18,10.88,151,30,699,本田,广汽本田,8.18-10.88万,7.98-10.68万
台州,5093,宝骏KiWi EV,7.78,10.28,152,29,104,宝骏,上汽通用五菱,7.78-10.28万,7.78-10.28万
台州,4503,凌宝BOX,4.18,6.88,153,29,7,凌宝汽车,吉麦新能源,4.18-6.88万,4.18-6.88万
台州,2963,奥迪Q2L,22.88,26.88,154,29,293,奥迪,一汽-大众奥迪,22.88-26.88万,16.47-20.16万
台州,287,凌派,10.98,16.98,155,29,363,本田,广汽本田,10.98-16.98万,9.48-15.78万
台州,5031,奕炫MAX,9.39,13.79,156,27,445,东风风神,东风乘用车,9.39-13.79万,9.39-13.79万
台州,4563,哈弗大狗,11.99,16.79,157,27,1093,哈弗,长城汽车,11.99-16.79万,11.69-16.77万
台州,617,传祺GS8,18.68,26.98,158,27,475,广汽传祺,广汽乘用车,18.68-26.98万,18.68-26.98万
台州,391,Polo,9.09,12.49,159,27,324,大众,上汽大众,9.09-12.49万,8.29-11.69万
台州,282,艾力绅,27.98,33.18,160,27,452,本田,东风本田,27.98-33.18万,27.68-32.88万
台州,131,宝马2系,26.98,41.98,161,27,193,宝马,宝马(进口),26.98-41.98万,25.60-41.98万
台州,5151,枫叶60s,7.98,14.98,162,26,6,睿蓝汽车,睿蓝汽车,7.98-14.98万,7.98-14.98万
台州,1318,索纳塔,16.18,20.58,163,26,246,现代,北京现代,16.18-20.58万,14.68-19.08万
台州,539,威驰FS,8.58,9.28,164,26,80,丰田,一汽丰田,8.58-9.28万,7.98-8.68万
台州,405,途昂,29.5,40.5,165,26,391,大众,上汽大众,29.50-40.50万,27.50-38.50万
台州,2827,奕泽IZOA,14.98,18.98,166,25,287,丰田,一汽丰田,14.98-18.98万,13.58-17.58万
台州,5557,皓极,12.69,14.69,167,24,61,东风风神,东风乘用车,12.69-14.69万,12.69-14.69万
台州,538,威驰,7.38,9.48,168,24,266,丰田,一汽丰田,7.38-9.48万,6.78-8.88万
台州,279,本田XR-V,12.79,17.59,169,24,564,本田,东风本田,12.79-17.59万,11.49-16.29万
台州,4840,皇冠陆放,27.58,35.28,170,23,220,丰田,一汽丰田,27.58-35.28万,27.58-35.28万
台州,4654,风行T5 EVO,10.39,13.69,171,23,217,东风风行,东风风行,10.39-13.69万,10.39-13.69万
台州,4538,宝马iX3,39.99,43.99,172,23,251,宝马,华晨宝马,39.99-43.99万,35.90-43.99万
台州,4388,悦虎,7.18,8.28,173,23,5,大运,大运汽车,7.18-8.28万,7.18-8.28万
台州,894,雷克萨斯RX,40.5,80.1,174,23,216,雷克萨斯,雷克萨斯,40.50-80.10万,40.50-80.10万
台州,457,东风风神AX7,9.59,12.99,175,23,206,东风风神,东风乘用车,9.59-12.99万,9.59-12.99万
台州,143,宝马1系,20.58,24.68,176,23,421,宝马,华晨宝马,20.58-24.68万,15.90-19.90万
台州,3463,领克05,17.58,26.18,177,22,998,领克,领克,17.58-26.18万,16.88-26.18万
台州,1291,五菱荣光,4.09,5.755,178,22,25,五菱汽车,上汽通用五菱,4.09-5.755万,3.87-5.75万
台州,228,奔驰GLE,69.98,87.06,179,22,221,奔驰,奔驰(进口),69.98-87.06万,69.98-87.06万
台州,4787,影豹,9.83,13.68,180,21,613,广汽传祺,广汽乘用车,9.83-13.68万,9.53-13.68万
台州,4540,宋PLUS EV,18.08,19.78,181,21,253,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
台州,4426,AION V,18.76,26.98,182,21,124,埃安,广汽埃安新能源,18.76-26.98万,18.76-26.98万
台州,1094,瑞虎7,8.69,11.29,183,21,544,奇瑞,奇瑞汽车,8.69-11.29万,8.39-10.99万
台州,292,冠道,22.48,33.28,184,21,424,本田,广汽本田,22.48-33.28万,21.98-31.48万
台州,4783,长安UNI-K,14.59,18.49,185,20,457,长安,长安汽车,14.59-18.49万,14.39-18.29万
台州,4188,锐程CC,9.79,11.29,186,20,384,长安,长安汽车,9.79-11.29万,9.39-10.89万
台州,1594,哈弗M6,7.19,9.29,187,20,413,哈弗,长城汽车,7.19-9.29万,6.69-8.79万
