城市名,类型,车系id,车系名称,最低价,最高价,排名,本地销量,评论数,降价,品牌名称,子品牌名称,价格区间,经销商价格
温州,纯电动,5004,小鹏P5,17.79,24.99,35,47,279,0,小鹏汽车,小鹏汽车,17.79-24.99万,17.79-24.99万
温州,纯电动,4861,奔腾NAT,14.78,16.48,36,41,3,0,奔腾,一汽奔腾,14.78-16.48万,14.68-16.48万
温州,纯电动,3359,微蓝6,17.79,19.69,37,41,82,0,别克,上汽通用别克,17.79-19.69万,15.53-19.39万
温州,纯电动,5322,smart精灵#1,19.42,27.9,38,39,22,0,smart,smart,19.42-27.90万,19.42-27.90万
温州,纯电动,4586,ID.4 CROZZ,18.73,28.73,39,37,347,0,大众,一汽-大众,18.73-28.73万,18.73-28.73万
温州,纯电动,1915,威马EX5,16.08,17.98,40,37,152,0,威马汽车,威马汽车,16.08-17.98万,16.08-17.98万
温州,纯电动,3351,启辰D60 EV,12.98,17.88,41,36,10,0,启辰,东风日产启辰,12.98-17.88万,12.98-17.88万
温州,纯电动,5089,合创Z03,13.28,17.88,42,31,51,0,合创汽车,合创汽车,13.28-17.88万,13.28-17.88万
温州,纯电动,3398,威马W6,19.18,25.98,43,31,178,0,威马汽车,威马汽车,19.18-25.98万,19.18-25.98万
温州,纯电动,3710,科莱威CLEVER,5.9999,5.9999,44,28,66,0,荣威,上汽集团,5.9999万,6.00万
温州,纯电动,5343,问界M5,25.98,33.18,45,27,271,0,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
温州,纯电动,735,帝豪EV,13.68,15.58,46,25,24,0,几何汽车,几何汽车,13.68-15.58万,13.68-15.58万
温州,纯电动,2819,小鹏G3,16.89,20.19,47,24,185,0,小鹏汽车,小鹏汽车,16.89-20.19万,16.89-20.19万
温州,纯电动,4357,蔚来EC6,39.6,55.4,48,23,257,0,蔚来,蔚来,39.60-55.40万,38.47-54.14万
温州,纯电动,4582,荣威i6 MAX EV,14.68,18.18,49,22,6,0,荣威,上汽集团,14.68-18.18万,14.68-17.98万
温州,纯电动,1616,蔚来ES8,49.6,65.6,50,21,216,0,蔚来,蔚来,49.60-65.60万,48.47-64.34万
温州,纯电动,5306,长安深蓝SL03,16.89,69.99,51,20,84,0,长安深蓝,长安汽车,16.89-69.99万,16.89-69.99万
温州,纯电动,1793,菱智M5 EV,14.99,17.39,52,18,6,0,东风风行,东风风行,14.99-17.39万,14.99-17.39万
温州,纯电动,4258,ID.4 X,18.9288,28.6288,53,17,284,0,大众,上汽大众,18.9288-28.6288万,18.93-28.63万
温州,纯电动,4224,风光E1,6.78,7.38,54,16,1,0,东风风光,东风小康,6.78-7.38万,6.78-7.38万
温州,纯电动,5813,奔驰EQE,52.8,58.5,55,15,11,0,奔驰,北京奔驰,52.80-58.50万,52.80-58.50万
温州,纯电动,3077,唐EV,27.98,33.98,56,15,113,0,比亚迪,比亚迪,27.98-33.98万,27.98-33.98万
温州,纯电动,1810,风行S50 EV,13.19,15.99,57,14,17,0,东风风行,东风风行,13.19-15.99万,11.50-13.00万
温州,纯电动,1456,逸动EV,14.99,15.99,58,14,12,0,长安,长安汽车,14.99-15.99万,13.39-14.39万
温州,纯电动,4961,ID.6 CROZZ,25.23,33.69,59,13,195,0,大众,一汽-大众,25.23-33.69万,24.73-33.69万
温州,纯电动,5122,创维EV6,14.68,27.28,60,12,7,0,创维汽车,创维汽车,14.68-27.28万,14.68-27.28万
温州,纯电动,4538,宝马iX3,39.99,43.99,61,12,251,0,宝马,华晨宝马,39.99-43.99万,35.59-39.15万
温州,纯电动,4074,北京EU5,12.99,17.19,62,12,19,0,北京汽车,北京汽车,12.99-17.19万,12.99-17.19万
温州,纯电动,4760,岚图FREE,31.36,41.99,63,11,337,0,岚图,岚图汽车,31.36-41.99万,31.36-41.99万
温州,纯电动,4585,东风本田M-NV,14.98,15.98,64,11,17,0,思铭,东风本田,14.98-15.98万,12.68-13.68万
乌海,纯电动,3710,科莱威CLEVER,5.9999,5.9999,1,21,66,0,荣威,上汽集团,5.9999万,6.00万
乌海,纯电动,5008,海豚,10.28,13.08,2,11,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
芜湖,纯电动,1101,小蚂蚁,7.39,9.4,1,163,193,0,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.38-9.39万
芜湖,纯电动,5257,QQ冰淇淋,3.99,5.752,2,106,53,0,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
芜湖,纯电动,5008,海豚,10.28,13.08,3,70,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
芜湖,纯电动,4629,哪吒V,7.99,12.38,4,63,207,0,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.28万
芜湖,纯电动,5248,元PLUS,13.78,16.58,5,50,348,0,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
芜湖,纯电动,5859,长安Lumin,4.89,6.39,6,37,41,0,长安,长安汽车,4.89-6.39万,4.89-6.39万
芜湖,纯电动,1820,秦EV,12.99,16.98,7,34,34,0,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
芜湖,纯电动,4272,零跑T03,7.95,9.65,8,31,305,0,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
芜湖,纯电动,5579,海豹,20.98,28.68,9,24,43,0,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
芜湖,纯电动,4635,欧拉好猫,12.99,17.1,10,24,240,0,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
芜湖,纯电动,4499,五菱宏光MINIEV,3.28,9.99,11,22,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
芜湖,纯电动,4224,风光E1,6.78,7.38,12,18,1,0,东风风光,东风小康,6.78-7.38万,6.78-7.38万
芜湖,纯电动,3049,秦Pro EV,14.99,20.49,13,17,29,0,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
芜湖,纯电动,5015,ZEEKR 001,29.9,38.6,14,16,686,0,极氪,极氪,29.90-38.60万,29.90-38.60万
芜湖,纯电动,5817,几何E,8.68,10.38,15,14,35,0,几何汽车,几何汽车,8.68-10.38万,8.68-10.38万
芜湖,纯电动,5343,问界M5,25.98,33.18,16,14,271,0,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
芜湖,纯电动,4300,汉EV,21.48,32.98,17,14,1057,0,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
芜湖,纯电动,4819,思皓E10X,6.99,8.09,18,12,43,0,思皓,江汽集团,6.99-8.09万,6.99-8.09万
芜湖,纯电动,4731,零跑C11,17.98,23.98,19,12,333,0,零跑汽车,零跑汽车,17.98-23.98万,17.98-23.98万
芜湖,纯电动,3352,小鹏P7,23.99,42.99,20,11,695,0,小鹏汽车,小鹏汽车,23.99-42.99万,23.99-42.99万
乌鲁木齐,纯电动,4363,Model Y,31.69,41.79,1,16,760,0,特斯拉,特斯拉中国,31.69-41.79万,31.69-41.79万
乌鲁木齐,纯电动,4499,五菱宏光MINIEV,3.28,9.99,2,15,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.03-9.74万
武威,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,19,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
梧州,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,102,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
梧州,纯电动,4076,比亚迪e3,15.48,15.48,2,65,6,0,比亚迪,比亚迪,15.48万,15.48万
梧州,纯电动,5008,海豚,10.28,13.08,3,36,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
梧州,纯电动,5248,元PLUS,13.78,16.58,4,18,348,0,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
梧州,纯电动,3710,科莱威CLEVER,5.9999,5.9999,5,15,66,0,荣威,上汽集团,5.9999万,6.00万
梧州,纯电动,1820,秦EV,12.99,16.98,6,11,34,0,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
厦门,纯电动,4363,Model Y,31.69,41.79,1,489,760,0,特斯拉,特斯拉中国,31.69-41.79万,31.69-41.79万
厦门,纯电动,3762,Model 3,29.0988,36.79,2,309,639,0,特斯拉,特斯拉中国,29.0988-36.79万,27.99-36.79万
厦门,纯电动,1456,逸动EV,14.99,15.99,3,266,12,0,长安,长安汽车,14.99-15.99万,14.99-15.99万
厦门,纯电动,5015,ZEEKR 001,29.9,38.6,4,176,686,0,极氪,极氪,29.90-38.60万,29.90-38.60万
厦门,纯电动,5008,海豚,10.28,13.08,5,143,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
厦门,纯电动,3101,AION S,13.98,19.16,6,135,185,0,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
厦门,纯电动,1820,秦EV,12.99,16.98,7,132,34,0,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
厦门,纯电动,4688,枫叶80v,8.98,15.98,8,110,5,0,睿蓝汽车,睿蓝汽车,8.98-15.98万,8.98-15.98万
厦门,纯电动,4540,宋PLUS EV,18.08,19.78,9,109,253,0,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
厦门,纯电动,4499,五菱宏光MINIEV,3.28,9.99,10,105,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
厦门,纯电动,4258,ID.4 X,18.9288,28.6288,11,96,284,0,大众,上汽大众,18.9288-28.6288万,18.93-28.63万
厦门,纯电动,4961,ID.6 CROZZ,25.23,33.69,12,91,195,0,大众,一汽-大众,25.23-33.69万,25.22-33.68万
厦门,纯电动,5248,元PLUS,13.78,16.58,13,82,348,0,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
厦门,纯电动,4861,奔腾NAT,14.78,16.48,14,73,3,0,奔腾,一汽奔腾,14.78-16.48万,12.78-16.08万
厦门,纯电动,4814,AION Y,13.76,18.98,15,73,317,0,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
厦门,纯电动,4300,汉EV,21.48,32.98,16,64,1057,0,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
厦门,纯电动,3049,秦Pro EV,14.99,20.49,17,64,29,0,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
厦门,纯电动,1101,小蚂蚁,7.39,9.4,18,61,193,0,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
厦门,纯电动,3478,蔚来ET7,45.8,53.6,19,55,70,0,蔚来,蔚来,45.80-53.60万,45.80-53.60万
厦门,纯电动,3157,几何A,12.68,20.78,20,55,160,0,几何汽车,几何汽车,12.68-20.78万,12.68-20.78万
厦门,纯电动,5579,海豹,20.98,28.68,21,49,43,0,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
厦门,纯电动,5343,问界M5,25.98,33.18,22,48,271,0,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
厦门,纯电动,4731,零跑C11,17.98,23.98,23,46,333,0,零跑汽车,零跑汽车,17.98-23.98万,17.98-23.98万
厦门,纯电动,4586,ID.4 CROZZ,18.73,28.73,24,44,347,0,大众,一汽-大众,18.73-28.73万,18.72-28.72万
厦门,纯电动,5092,红旗E-QM5,12.28,20.78,25,42,17,0,红旗,一汽红旗,12.28-20.78万,12.28-20.78万
厦门,纯电动,4272,零跑T03,7.95,9.65,26,39,305,0,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
厦门,纯电动,3077,唐EV,27.98,33.98,27,34,113,0,比亚迪,比亚迪,27.98-33.98万,27.98-33.98万
厦门,纯电动,5004,小鹏P5,17.79,24.99,28,33,279,0,小鹏汽车,小鹏汽车,17.79-24.99万,17.79-24.99万
厦门,纯电动,4224,风光E1,6.78,7.38,29,32,1,0,东风风光,东风小康,6.78-7.38万,6.78-7.38万
厦门,纯电动,3351,启辰D60 EV,12.98,17.88,30,32,10,0,启辰,东风日产启辰,12.98-17.88万,12.98-17.88万
厦门,纯电动,3359,微蓝6,17.79,19.69,31,30,82,0,别克,上汽通用别克,17.79-19.69万,15.03-19.39万
厦门,纯电动,1655,东风风神E70,14.28,15.38,32,30,16,0,东风风神,东风乘用车,14.28-15.38万,13.28-14.98万
厦门,纯电动,5819,蔚来ES7,46.8,54.8,33,29,14,0,蔚来,蔚来,46.80-54.80万,46.80-54.80万
厦门,纯电动,3352,小鹏P7,23.99,42.99,34,28,695,0,小鹏汽车,小鹏汽车,23.99-42.99万,23.99-42.99万
厦门,纯电动,4629,哪吒V,7.99,12.38,35,25,207,0,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
厦门,纯电动,5859,长安Lumin,4.89,6.39,36,23,41,0,长安,长安汽车,4.89-6.39万,4.89-6.39万
厦门,纯电动,5306,长安深蓝SL03,16.89,69.99,37,20,84,0,长安深蓝,长安汽车,16.89-69.99万,16.89-69.99万
厦门,纯电动,2819,小鹏G3,16.89,20.19,38,19,185,0,小鹏汽车,小鹏汽车,16.89-20.19万,16.89-20.19万
厦门,纯电动,4635,欧拉好猫,12.99,17.1,39,18,240,0,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
厦门,纯电动,3710,科莱威CLEVER,5.9999,5.9999,40,18,66,0,荣威,上汽集团,5.9999万,6.00万
厦门,纯电动,2843,蔚来ES6,38.6,55.4,41,18,505,0,蔚来,蔚来,38.60-55.40万,37.47-54.14万
厦门,纯电动,4087,广汽丰田iA5,15.98,19.28,42,17,13,0,广汽集团,广汽丰田,15.98-19.28万,13.98-17.28万
厦门,纯电动,5817,几何E,8.68,10.38,43,16,35,0,几何汽车,几何汽车,8.68-10.38万,8.68-10.38万
厦门,纯电动,4081,雪佛兰畅巡,15.99,18.73,44,16,74,0,雪佛兰,上汽通用雪佛兰,15.99-18.73万,13.99-17.99万
厦门,纯电动,4760,岚图FREE,31.36,41.99,45,14,337,0,岚图,岚图汽车,31.36-41.99万,31.36-41.99万
厦门,纯电动,5093,宝骏KiWi EV,7.78,10.28,46,13,104,0,宝骏,上汽通用五菱,7.78-10.28万,7.78-10.28万
厦门,纯电动,5387,本田e:NS1,17.5,21.8,47,12,13,0,本田,东风本田,17.50-21.80万,17.49-21.79万
厦门,纯电动,5089,合创Z03,13.28,17.88,48,12,51,0,合创汽车,合创汽车,13.28-17.88万,13.28-17.88万
厦门,纯电动,4585,东风本田M-NV,14.98,15.98,49,12,17,0,思铭,东风本田,14.98-15.98万,13.48-14.48万
厦门,纯电动,4380,几何C,12.98,20.78,50,12,120,0,几何汽车,几何汽车,12.98-20.78万,12.98-20.78万
厦门,纯电动,4357,蔚来EC6,39.6,55.4,51,12,257,0,蔚来,蔚来,39.60-55.40万,38.47-54.14万
厦门,纯电动,5257,QQ冰淇淋,3.99,5.752,52,11,53,0,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
厦门,纯电动,4538,宝马iX3,39.99,43.99,53,11,251,0,宝马,华晨宝马,39.99-43.99万,36.79-40.49万
厦门,纯电动,4426,AION V,18.76,26.98,54,11,124,0,埃安,广汽埃安新能源,18.76-26.98万,18.76-26.98万
厦门,纯电动,4334,奥迪Q4 e-tron,29.99,37.71,55,11,9,0,奥迪,一汽-大众奥迪,29.99-37.71万,29.98-37.70万
厦门,纯电动,1793,菱智M5 EV,14.99,17.39,56,11,6,0,东风风行,东风风行,14.99-17.39万,14.99-17.39万
西安,纯电动,4363,Model Y,31.69,41.79,1,1456,760,0,特斯拉,特斯拉中国,31.69-41.79万,31.69-41.79万
西安,纯电动,3762,Model 3,29.0988,36.79,2,747,639,0,特斯拉,特斯拉中国,29.0988-36.79万,27.99-36.79万
西安,纯电动,5008,海豚,10.28,13.08,3,405,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
西安,纯电动,1820,秦EV,12.99,16.98,4,366,34,0,比亚迪,比亚迪,12.99-16.98万,12.49-16.98万
西安,纯电动,1655,东风风神E70,14.28,15.38,5,283,16,0,东风风神,东风乘用车,14.28-15.38万,14.28-15.37万
西安,纯电动,5580,富康ES600,15.38,15.38,6,260,3,0,东风富康,神龙汽车,15.38万,15.38万
西安,纯电动,5248,元PLUS,13.78,16.58,7,260,348,0,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
西安,纯电动,4499,五菱宏光MINIEV,3.28,9.99,8,244,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
西安,纯电动,5579,海豹,20.98,28.68,9,190,43,0,比亚迪,比亚迪,20.98-28.68万,20.98-28.68万
西安,纯电动,5015,ZEEKR 001,29.9,38.6,10,180,686,0,极氪,极氪,29.90-38.60万,29.90-38.60万
西安,纯电动,4300,汉EV,21.48,32.98,11,167,1057,0,比亚迪,比亚迪,21.48-32.98万,21.48-32.98万
西安,纯电动,3049,秦Pro EV,14.99,20.49,12,151,29,0,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
西安,纯电动,2843,蔚来ES6,38.6,55.4,13,123,505,0,蔚来,蔚来,38.60-55.40万,37.47-54.14万
西安,纯电动,5092,红旗E-QM5,12.28,20.78,14,94,17,0,红旗,一汽红旗,12.28-20.78万,12.28-20.78万
西安,纯电动,5343,问界M5,25.98,33.18,15,92,271,0,AITO,赛力斯汽车,25.98-33.18万,25.98-33.18万
西安,纯电动,1101,小蚂蚁,7.39,9.4,16,87,193,0,奇瑞新能源,奇瑞新能源,7.39-9.40万,6.89-8.90万
西安,纯电动,3478,蔚来ET7,45.8,53.6,17,81,70,0,蔚来,蔚来,45.80-53.60万,45.80-53.60万
西安,纯电动,3101,AION S,13.98,19.16,18,70,185,0,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
西安,纯电动,4629,哪吒V,7.99,12.38,19,67,207,0,哪吒汽车,合众汽车,7.99-12.38万,7.99-12.38万
西安,纯电动,3077,唐EV,27.98,33.98,20,62,113,0,比亚迪,比亚迪,27.98-33.98万,27.98-33.98万
西安,纯电动,4586,ID.4 CROZZ,18.73,28.73,21,60,347,0,大众,一汽-大众,18.73-28.73万,18.43-28.73万
西安,纯电动,5859,长安Lumin,4.89,6.39,22,58,41,0,长安,长安汽车,4.89-6.39万,4.88-6.38万
西安,纯电动,4814,AION Y,13.76,18.98,23,56,317,0,埃安,广汽埃安新能源,13.76-18.98万,13.76-18.98万
西安,纯电动,3352,小鹏P7,23.99,42.99,24,54,695,0,小鹏汽车,小鹏汽车,23.99-42.99万,23.99-42.99万
西安,纯电动,3157,几何A,12.68,20.78,25,54,160,0,几何汽车,几何汽车,12.68-20.78万,12.58-20.48万
西安,纯电动,4731,零跑C11,17.98,23.98,26,51,333,0,零跑汽车,零跑汽车,17.98-23.98万,17.88-23.98万
西安,纯电动,4540,宋PLUS EV,18.08,19.78,27,49,253,0,比亚迪,比亚迪,18.08-19.78万,18.08-19.78万
西安,纯电动,4538,宝马iX3,39.99,43.99,28,48,251,0,宝马,华晨宝马,39.99-43.99万,36.99-40.99万
西安,纯电动,5004,小鹏P5,17.79,24.99,29,42,279,0,小鹏汽车,小鹏汽车,17.79-24.99万,17.79-24.99万
西安,纯电动,4357,蔚来EC6,39.6,55.4,30,40,257,0,蔚来,蔚来,39.60-55.40万,38.47-54.14万
西安,纯电动,3275,哪吒U,12.98,19.98,31,40,164,0,哪吒汽车,合众汽车,12.98-19.98万,12.98-19.98万
西安,纯电动,5257,QQ冰淇淋,3.99,5.752,32,38,53,0,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
西安,纯电动,5819,蔚来ES7,46.8,54.8,33,34,14,0,蔚来,蔚来,46.80-54.80万,46.80-54.80万
西安,纯电动,5817,几何E,8.68,10.38,34,32,35,0,几何汽车,几何汽车,8.68-10.38万,8.68-10.38万
西安,纯电动,5306,长安深蓝SL03,16.89,69.99,35,32,84,0,长安深蓝,长安汽车,16.89-69.99万,16.89-69.99万
西安,纯电动,4258,ID.4 X,18.9288,28.6288,36,32,284,0,大众,上汽大众,18.9288-28.6288万,18.93-28.33万
西安,纯电动,1616,蔚来ES8,49.6,65.6,37,32,216,0,蔚来,蔚来,49.60-65.60万,48.47-64.34万
西安,纯电动,4961,ID.6 CROZZ,25.23,33.69,38,29,195,0,大众,一汽-大众,25.23-33.69万,24.52-33.48万
西安,纯电动,3351,启辰D60 EV,12.98,17.88,39,29,10,0,启辰,东风日产启辰,12.98-17.88万,12.98-17.58万
西安,纯电动,4334,奥迪Q4 e-tron,29.99,37.71,40,28,9,0,奥迪,一汽-大众奥迪,29.99-37.71万,29.98-37.70万
西安,纯电动,5217,大众ID.3,14.9888,18.5288,41,26,180,0,大众,上汽大众,14.9888-18.5288万,14.99-18.23万
西安,纯电动,4635,欧拉好猫,12.99,17.1,42,24,240,0,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
西安,纯电动,5093,宝骏KiWi EV,7.78,10.28,43,23,104,0,宝骏,上汽通用五菱,7.78-10.28万,7.78-10.28万
西安,纯电动,5152,威马E.5,16.01,19.01,44,19,50,0,威马汽车,威马汽车,16.01-19.01万,16.01-19.01万
西安,纯电动,5322,smart精灵#1,19.42,27.9,45,18,22,0,smart,smart,19.42-27.90万,19.42-27.90万
西安,纯电动,4272,零跑T03,7.95,9.65,46,18,305,0,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
西安,纯电动,3455,比亚迪e2,9.58,15.08,47,18,109,0,比亚迪,比亚迪,9.58-15.08万,9.08-13.68万
西安,纯电动,4760,岚图FREE,31.36,41.99,48,17,337,0,岚图,岚图汽车,31.36-41.99万,31.36-41.99万
西安,纯电动,4585,东风本田M-NV,14.98,15.98,49,17,17,0,思铭,东风本田,14.98-15.98万,11.67-12.67万
西安,纯电动,3975,高合HiPhi X,57,80,50,17,219,0,高合,华人运通,57.00-80.00万,57.00-80.00万
西安,纯电动,4426,AION V,18.76,26.98,51,16,124,0,埃安,广汽埃安新能源,18.76-26.98万,18.76-26.98万
西安,纯电动,3710,科莱威CLEVER,5.9999,5.9999,52,15,66,0,荣威,上汽集团,5.9999万,6.00万
西安,纯电动,5813,奔驰EQE,52.8,58.5,53,14,11,0,奔驰,北京奔驰,52.80-58.50万,52.79-58.49万
西安,纯电动,2819,小鹏G3,16.89,20.19,54,14,185,0,小鹏汽车,小鹏汽车,16.89-20.19万,16.89-20.19万
西安,纯电动,4637,极狐 阿尔法S,22.38,42.99,55,13,181,0,ARCFOX极狐,北汽新能源,22.38-42.99万,22.38-42.99万
西安,纯电动,1729,奔驰EQA,32.18,36.58,56,13,35,0,奔驰,北京奔驰,32.18-36.58万,32.17-36.57万
西安,纯电动,4385,极狐 阿尔法T,21.88,32.53,57,12,113,0,ARCFOX极狐,北汽新能源,21.88-32.53万,21.88-32.53万
西安,纯电动,3932,奔驰EQB,35.18,43.78,58,11,42,0,奔驰,北京奔驰,35.18-43.78万,35.17-43.77万
西安,纯电动,3398,威马W6,19.18,25.98,59,11,178,0,威马汽车,威马汽车,19.18-25.98万,19.18-25.98万
许昌,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,227,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
许昌,纯电动,5008,海豚,10.28,13.08,2,103,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
许昌,纯电动,1820,秦EV,12.99,16.98,3,65,34,0,比亚迪,比亚迪,12.99-16.98万,12.99-16.98万
许昌,纯电动,3351,启辰D60 EV,12.98,17.88,4,58,10,0,启辰,东风日产启辰,12.98-17.88万,12.98-17.88万
许昌,纯电动,4961,ID.6 CROZZ,25.23,33.69,5,45,195,0,大众,一汽-大众,25.23-33.69万,24.73-33.69万
许昌,纯电动,5859,长安Lumin,4.89,6.39,6,36,41,0,长安,长安汽车,4.89-6.39万,4.89-6.39万
许昌,纯电动,5248,元PLUS,13.78,16.58,7,34,348,0,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
许昌,纯电动,5257,QQ冰淇淋,3.99,5.752,8,33,53,0,奇瑞新能源,奇瑞新能源,3.99-5.752万,3.99-5.75万
许昌,纯电动,3101,AION S,13.98,19.16,9,31,185,0,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
许昌,纯电动,1101,小蚂蚁,7.39,9.4,10,28,193,0,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
许昌,纯电动,4635,欧拉好猫,12.99,17.1,11,20,240,0,欧拉,长城汽车,12.99-17.10万,12.99-17.10万
许昌,纯电动,4272,零跑T03,7.95,9.65,12,16,305,0,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
许昌,纯电动,4819,思皓E10X,6.99,8.09,13,15,43,0,思皓,江汽集团,6.99-8.09万,6.99-8.09万
许昌,纯电动,4629,哪吒V,7.99,12.38,14,14,207,0,哪吒汽车,合众汽车,7.99-12.38万,7.79-12.18万
许昌,纯电动,3049,秦Pro EV,14.99,20.49,15,12,29,0,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
许昌,纯电动,5093,宝骏KiWi EV,7.78,10.28,16,11,104,0,宝骏,上汽通用五菱,7.78-10.28万,7.78-10.28万
徐州,纯电动,4499,五菱宏光MINIEV,3.28,9.99,1,379,507,0,五菱汽车,上汽通用五菱,3.28-9.99万,3.28-9.99万
徐州,纯电动,4363,Model Y,31.69,41.79,2,323,760,0,特斯拉,特斯拉中国,31.69-41.79万,31.69-41.79万
徐州,纯电动,5008,海豚,10.28,13.08,3,227,347,0,比亚迪,比亚迪,10.28-13.08万,10.28-13.08万
徐州,纯电动,3762,Model 3,29.0988,36.79,4,219,639,0,特斯拉,特斯拉中国,29.0988-36.79万,27.99-36.79万
徐州,纯电动,5859,长安Lumin,4.89,6.39,5,172,41,0,长安,长安汽车,4.89-6.39万,4.89-6.39万
徐州,纯电动,4272,零跑T03,7.95,9.65,6,124,305,0,零跑汽车,零跑汽车,7.95-9.65万,7.95-9.65万
徐州,纯电动,1101,小蚂蚁,7.39,9.4,7,102,193,0,奇瑞新能源,奇瑞新能源,7.39-9.40万,7.39-9.40万
徐州,纯电动,5248,元PLUS,13.78,16.58,8,89,348,0,比亚迪,比亚迪,13.78-16.58万,13.78-16.58万
徐州,纯电动,4629,哪吒V,7.99,12.38,9,86,207,0,哪吒汽车,合众汽车,7.99-12.38万,7.98-12.38万
徐州,纯电动,4819,思皓E10X,6.99,8.09,10,73,43,0,思皓,江汽集团,6.99-8.09万,6.99-8.09万
徐州,纯电动,3049,秦Pro EV,14.99,20.49,11,70,29,0,比亚迪,比亚迪,14.99-20.49万,14.99-20.49万
徐州,纯电动,4224,风光E1,6.78,7.38,12,60,1,0,东风风光,东风小康,6.78-7.38万,6.78-7.38万
徐州,纯电动,3101,AION S,13.98,19.16,13,59,185,0,埃安,广汽埃安新能源,13.98-19.16万,13.98-19.16万
徐州,纯电动,4731,零跑C11,17.98,23.98,14,50,333,0,零跑汽车,零跑汽车,17.98-23.98万,17.98-23.98万
