carid,类型,page,车系,年款,车型,标题,上牌年限,公里数（万公里）,二手车售价,新车售价,详情页url,车源地,上牌时间,过户次数,上牌地,车身颜色,内饰颜色,车商名称,在售车源数,车商地址,dt
8522363,插混,12,传祺GA5 PHEV ,2016款, PHEV 精英版,传祺GA5 PHEV 2016款 PHEV 精英版,6年,14.30万公里,3.58万,19.93万,https://www.dongchedi.com/usedcar/8522363,杭州,2016年12月上牌,0次,杭州,黑色,浅色,康丰车业,在售车源64辆,杭州市拱墅区康桥街道康丰路8号（浙江省二手车交易市场2楼D馆D212室康丰车业 ）,2023/01/05
7918893,插混,12,秦Pro DM ,2018款, 1.5TI 自动智联锐耀型,秦Pro DM 2018款 1.5TI 自动智联锐耀型,3年3个月,8.30万公里,8.28万,17.69万,https://www.dongchedi.com/usedcar/7918893,,,,,,,,,,2023/01/05
7712248,插混,12,Cayenne E-Hybrid ,2016款, Cayenne S E-Hybrid 3.0T,Cayenne E-Hybrid 2016款 Cayenne S E-Hybrid 3.0T,6年7个月,4.80万公里,51.00万,108.80万,https://www.dongchedi.com/usedcar/7712248,,,,,,,,,,2023/01/05
9143361,插混,12,唐DM ,2018款, 2.0T 全时四驱智联创享型 7座 国V,唐DM 2018款 2.0T 全时四驱智联创享型 7座 国V,4年,7.80万公里,14.38万,25.99万,https://www.dongchedi.com/usedcar/9143361,,,,,,,,,,2023/01/05
9076157,插混,12,微蓝6 PHEV ,2022款, 互联智享型,微蓝6 PHEV 2022款 互联智享型,1个月,0.02万公里,11.30万,17.66万,https://www.dongchedi.com/usedcar/9076157,,,,,,,,,,2023/01/05
8942265,插混,12,荣威eRX5 ,2017款, 50T 混动互联尊荣旗舰版,荣威eRX5 2017款 50T 混动互联尊荣旗舰版,4年9个月,3.80万公里,8.88万,28.59万,https://www.dongchedi.com/usedcar/8942265,,,,,,,,,,2023/01/05
8942155,插混,12,逸动PHEV ,2018款, 1.0T PHEV领创型,逸动PHEV 2018款 1.0T PHEV领创型,4年5个月,3.20万公里,4.98万,16.09万,https://www.dongchedi.com/usedcar/8942155,,,,,,,,,,2023/01/05
8335580,插混,12,宋MAX DM-i ,2019款, 1.5T 智联致进型 7座 国VI,宋MAX DM-i 2019款 1.5T 智联致进型 7座 国VI,1年5个月,1.77万公里,9.76万,16.29万,https://www.dongchedi.com/usedcar/8335580,,,,,,,,,,2023/01/05
6201074,插混,12,帕萨特PHEV ,2020款, 430PHEV 混动精英版 国V,帕萨特PHEV 2020款 430PHEV 混动精英版 国V,2年8个月,2万公里,15.60万,24.39万,https://www.dongchedi.com/usedcar/6201074,,,,,,,,,,2023/01/05
5626799,插混,12,卡罗拉双擎E+ ,2019款, 1.8L 领先版,卡罗拉双擎E+ 2019款 1.8L 领先版,3年6个月,7万公里,9.98万,20.98万,https://www.dongchedi.com/usedcar/5626799,,,,,,,,,,2023/01/05
2753828,插混,12,宝马5系PHEV ,2020款, 530Le 豪华套装,宝马5系PHEV 2020款 530Le 豪华套装,2年8个月,3.50万公里,31.97万,49.99万,https://www.dongchedi.com/usedcar/2753828,上海,2020年05月上牌,0次,上海,白色,浅色, 上海御翔二手车,在售车源34辆,上海浦东新区沪南路4777号253 ,2023/01/05
9190976,插混,12,唐DM ,2021款, 2.0T 四驱高性能版创世旗舰型,唐DM 2021款 2.0T 四驱高性能版创世旗舰型,2年1个月,1.80万公里,19.80万,28.98万,https://www.dongchedi.com/usedcar/9190976,,,,,,,,,,2023/01/05
9167975,插混,12,宝马5系PHEV ,2018款, 530Le 豪华套装,宝马5系PHEV 2018款 530Le 豪华套装,4年7个月,6.16万公里,27.80万,49.69万,https://www.dongchedi.com/usedcar/9167975,,,,,,,,,,2023/01/05
9015921,插混,12,帝豪PHEV ,2017款, 1.5L 进取型,帝豪PHEV 2017款 1.5L 进取型,5年,7万公里,5.88万,16.58万,https://www.dongchedi.com/usedcar/9015921,,,,,,,,,,2023/01/05
8938202,插混,12,传祺GA5 PHEV ,2016款, PHEV 精英版,传祺GA5 PHEV 2016款 PHEV 精英版,5年1个月,4.80万公里,4.60万,19.93万,https://www.dongchedi.com/usedcar/8938202,贵阳,2017年12月上牌,1次,贵阳,白色,浅色,贵阳牛牛二手车批发,在售车源62辆,贵州省贵阳市白云区俊发城小学对面牛牛二手车批发,2023/01/05
8566281,插混,13,沃尔沃XC60 RECHARGE ,2019款, T8 E驱混动 智雅运动版 国VI,沃尔沃XC60 RECHARGE 2019款 T8 E驱混动 智雅运动版 国VI,4年1个月,10万公里,23.00万,52.79万,https://www.dongchedi.com/usedcar/8566281,,,,,,,,,,2023/01/05
8438725,插混,13,宝马5系PHEV ,2020款, 530Le 先锋版,宝马5系PHEV 2020款 530Le 先锋版,3年1个月,4万公里,29.99万,53.69万,https://www.dongchedi.com/usedcar/8438725,,,,,,,,,,2023/01/05
8331766,插混,13,宝马5系PHEV ,2019款, 530Le 豪华套装,宝马5系PHEV 2019款 530Le 豪华套装,4年1个月,7.90万公里,27.80万,49.69万,https://www.dongchedi.com/usedcar/8331766,泉州,2018年11月上牌,0次,泉州,白色,深色,泉州飞车网海天店,在售车源17辆,福建省泉州市鲤城区金龙街道南环路744号临江工业区(洋渠路),2023/01/05
9251656,插混,13,宝马5系PHEV ,2020款, 530Le 先锋版,宝马5系PHEV 2020款 530Le 先锋版,2年5个月,3.50万公里,34.68万,53.69万,https://www.dongchedi.com/usedcar/9251656,,,,,,,,,,2023/01/05
9204950,插混,13,奥迪A6L PHEV ,2020款, 55 TFSIe quattro,奥迪A6L PHEV 2020款 55 TFSIe quattro,2年9个月,0.23万公里,34.80万,50.80万,https://www.dongchedi.com/usedcar/9204950,,,,,,,,,,2023/01/05
9127030,插混,13,宝马7系PHEV ,2017款, 740Le xDrive,宝马7系PHEV 2017款 740Le xDrive,4年,3.50万公里,65.00万,115.80万,https://www.dongchedi.com/usedcar/9127030,,,,,,,,,,2023/01/05
9073616,插混,13,帕萨特PHEV ,2019款, 430PHEV 混动豪华版,帕萨特PHEV 2019款 430PHEV 混动豪华版,3年6个月,4.10万公里,14.98万,28.69万,https://www.dongchedi.com/usedcar/9073616,,,,,,,,,,2023/01/05
9024850,插混,13,荣威eRX5 ,2017款, 50T 混动互联尊荣旗舰版,荣威eRX5 2017款 50T 混动互联尊荣旗舰版,5年,6.10万公里,7.80万,28.59万,https://www.dongchedi.com/usedcar/9024850,上海,2017年12月上牌,1次,上海,白色,深色,上海吉涌二手车,在售车源8辆,上海市嘉定区江桥镇博园路977号上海二手车交易中心,2023/01/05
9023423,插混,13,汉DM ,2020款, 四驱性能版尊贵型,汉DM 2020款 四驱性能版尊贵型,10个月,1.40万公里,18.68万,24.28万,https://www.dongchedi.com/usedcar/9023423,,,,,,,,,,2023/01/05
8526800,插混,13,荣威e950 ,2017款, 50T 混动互联行政版,荣威e950 2017款 50T 混动互联行政版,6年4个月,4.60万公里,4.92万,25.59万,https://www.dongchedi.com/usedcar/8526800,,,,,,,,,,2023/01/05
8453250,插混,13,奥迪A6L PHEV ,2020款, 55 TFSIe quattro,奥迪A6L PHEV 2020款 55 TFSIe quattro,2年10个月,1.50万公里,34.80万,50.80万,https://www.dongchedi.com/usedcar/8453250,,,,,,,,,,2023/01/05
8335593,插混,13,秦Pro DM ,2018款, 1.5TI 自动智联锐耀型,秦Pro DM 2018款 1.5TI 自动智联锐耀型,3年11个月,10.74万公里,7.03万,17.69万,https://www.dongchedi.com/usedcar/8335593,,,,,,,,,,2023/01/05
8099563,插混,13,探岳GTE ,2020款, 豪华型,探岳GTE 2020款 豪华型,1年7个月,0.90万公里,16.10万,24.98万,https://www.dongchedi.com/usedcar/8099563,,,,,,,,,,2023/01/05
9203620,插混,13,微蓝6 PHEV ,2022款, 互联时尚型,微蓝6 PHEV 2022款 互联时尚型,1个月,0.01万公里,10.79万,16.66万,https://www.dongchedi.com/usedcar/9203620,武汉,2022年12月上牌,0次,武汉,白色,深色,兴鑫源名车,在售车源3辆,武汉经济技术开发区江城大道538号一号车市A11展厅,2023/01/05
8922805,插混,13,奥迪A6L PHEV ,2020款, 55 TFSIe quattro,奥迪A6L PHEV 2020款 55 TFSIe quattro,2年5个月,0.74万公里,34.99万,50.80万,https://www.dongchedi.com/usedcar/8922805,,,,,,,,,,2023/01/05
8893144,插混,13,奥迪A6L PHEV ,2020款, 55 TFSIe quattro,奥迪A6L PHEV 2020款 55 TFSIe quattro,2年9个月,0.40万公里,35.00万,50.80万,https://www.dongchedi.com/usedcar/8893144,,,,,,,,,,2023/01/05
8880098,插混,13,Cayenne E-Hybrid ,2015款, Cayenne S E-Hybrid 3.0T,Cayenne E-Hybrid 2015款 Cayenne S E-Hybrid 3.0T,6年4个月,12万公里,45.98万,114.80万,https://www.dongchedi.com/usedcar/8880098,,,,,,,,,,2023/01/05
8811834,插混,13,传祺GA3S PHEV ,2017款, 1.5L 精英版,传祺GA3S PHEV 2017款 1.5L 精英版,5年,7.60万公里,4.56万,16.48万,https://www.dongchedi.com/usedcar/8811834,广州,2018年01月上牌,0次,广州,白色,浅色,广州高德汽车,在售车源22辆,广东广州大石镇上漖地铁公寓9-10号,2023/01/05
8385676,插混,13,荣威e550 ,2016款, 尊享版,荣威e550 2016款 尊享版,6年,5万公里,3.68万,23.98万,https://www.dongchedi.com/usedcar/8385676,,,,,,,,,,2023/01/05
8030917,插混,13,奥迪A6L PHEV ,2020款, 55 TFSIe quattro,奥迪A6L PHEV 2020款 55 TFSIe quattro,2年10个月,0.70万公里,35.00万,50.80万,https://www.dongchedi.com/usedcar/8030917,青岛,2020年03月上牌,0次,青岛,黑色,深色,青岛奥鑫奥迪,在售车源14辆,青岛市李沧区黑龙江中路3192号,2023/01/05
9267593,插混,13,宝马5系PHEV ,2020款, 里程升级版 530Le 豪华套装,宝马5系PHEV 2020款 里程升级版 530Le 豪华套装,2年5个月,3万公里,32.50万,49.99万,https://www.dongchedi.com/usedcar/9267593,,,,,,,,,,2023/01/05
9261526,插混,13,宝马5系PHEV ,2020款, 530Le 豪华套装,宝马5系PHEV 2020款 530Le 豪华套装,3年,2.40万公里,30.50万,49.99万,https://www.dongchedi.com/usedcar/9261526,,,,,,,,,,2023/01/05
9215952,插混,13,本田CR-V PHEV ,2021款, 锐·混动e+ 2.0L 睿雅版,本田CR-V PHEV 2021款 锐·混动e+ 2.0L 睿雅版,1年1个月,0.70万公里,19.50万,29.98万,https://www.dongchedi.com/usedcar/9215952,,,,,,,,,,2023/01/05
9027095,插混,13,宋DM ,2017款, 1.5TID 全时四驱尊荣型,宋DM 2017款 1.5TID 全时四驱尊荣型,5年2个月,9万公里,6.88万,24.59万,https://www.dongchedi.com/usedcar/9027095,,,,,,,,,,2023/01/05
8992136,插混,13,迈腾GTE ,2022款, 豪华型,迈腾GTE 2022款 豪华型,5个月,0.02万公里,15.50万,23.79万,https://www.dongchedi.com/usedcar/8992136,,,,,,,,,,2023/01/05
8783190,插混,13,宋DM ,2017款, 1.5TID 全时四驱尊荣型,宋DM 2017款 1.5TID 全时四驱尊荣型,5年1个月,5万公里,6.89万,24.59万,https://www.dongchedi.com/usedcar/8783190,,,,,,,,,,2023/01/05
9265912,插混,13,汉DM ,2020款, 四驱性能版尊贵型,汉DM 2020款 四驱性能版尊贵型,2年,1.40万公里,16.88万,24.28万,https://www.dongchedi.com/usedcar/9265912,,,,,,,,,,2023/01/05
9144989,插混,13,荣威ei6 ,2017款, 45T 混动互联智享版,荣威ei6 2017款 45T 混动互联智享版,3年4个月,20.40万公里,4.88万,20.18万,https://www.dongchedi.com/usedcar/9144989,,,,,,,,,,2023/01/05
8887242,插混,13,唐DM ,2015款, 2.0T 四驱旗舰型,唐DM 2015款 2.0T 四驱旗舰型,6年1个月,4.70万公里,6.76万,27.98万,https://www.dongchedi.com/usedcar/8887242,,,,,,,,,,2023/01/05
8852840,插混,13,荣威ei6 ,2017款, 45T 混动互联智享版,荣威ei6 2017款 45T 混动互联智享版,5年5个月,22万公里,4.85万,20.18万,https://www.dongchedi.com/usedcar/8852840,,,,,,,,,,2023/01/05
8835859,插混,13,秦DM ,2015款, 1.5T 双冠旗舰Plus版,秦DM 2015款 1.5T 双冠旗舰Plus版,7年5个月,5.80万公里,3.50万,21.98万,https://www.dongchedi.com/usedcar/8835859,,,,,,,,,,2023/01/05
9274741,插混,13,宝马5系PHEV ,2020款, 里程升级版 530Le 豪华套装,宝马5系PHEV 2020款 里程升级版 530Le 豪华套装,2年5个月,3.70万公里,32.80万,49.99万,https://www.dongchedi.com/usedcar/9274741,,,,,,,,,,2023/01/05
9185798,插混,13,宝马5系PHEV ,2019款, 改款 530Le 豪华套装,宝马5系PHEV 2019款 改款 530Le 豪华套装,3年6个月,3.50万公里,26.50万,49.69万,https://www.dongchedi.com/usedcar/9185798,,,,,,,,,,2023/01/05
9090729,插混,13,宝马5系PHEV ,2020款, 里程升级版 530Le 先锋版,宝马5系PHEV 2020款 里程升级版 530Le 先锋版,2年8个月,5.30万公里,30.80万,53.69万,https://www.dongchedi.com/usedcar/9090729,,,,,,,,,,2023/01/05
9042622,插混,13,唐DM ,2015款, 2.0T 四驱旗舰型,唐DM 2015款 2.0T 四驱旗舰型,6年9个月,12.70万公里,5.68万,27.98万,https://www.dongchedi.com/usedcar/9042622,,,,,,,,,,2023/01/05
8916005,插混,13,荣威eRX5 ,2017款, 50T 混动互联尊荣旗舰版,荣威eRX5 2017款 50T 混动互联尊荣旗舰版,4年8个月,1.80万公里,9.28万,28.59万,https://www.dongchedi.com/usedcar/8916005,上海,2018年04月上牌,0次,上海,香槟色,深色,上海甜甜新能源,在售车源31辆,上海市嘉定区江桥镇金耀南路80弄,2023/01/05
8860587,插混,13,唐DM ,2015款, 2.0T 四驱旗舰型,唐DM 2015款 2.0T 四驱旗舰型,6年7个月,4.41万公里,6.80万,27.98万,https://www.dongchedi.com/usedcar/8860587,,,,,,,,,,2023/01/05
7754116,插混,13,本田CR-V PHEV ,2021款, 锐·混动e+ 2.0L 睿智版,本田CR-V PHEV 2021款 锐·混动e+ 2.0L 睿智版,1年2个月,1.51万公里,16.82万,27.38万,https://www.dongchedi.com/usedcar/7754116,,,,,,,,,,2023/01/05
7385789,插混,13,宝马5系PHEV ,2020款, 530Le 豪华套装,宝马5系PHEV 2020款 530Le 豪华套装,2年6个月,3.40万公里,32.80万,49.99万,https://www.dongchedi.com/usedcar/7385789,,,,,,,,,,2023/01/05
6791226,插混,13,荣威e550 ,2016款, 尊享版,荣威e550 2016款 尊享版,6年5个月,16.60万公里,2.90万,23.98万,https://www.dongchedi.com/usedcar/6791226,,,,,,,,,,2023/01/05
5681661,插混,13,荣威e550 ,2016款, 豪华版,荣威e550 2016款 豪华版,6年,8万公里,3.98万,24.88万,https://www.dongchedi.com/usedcar/5681661,,,,,,,,,,2023/01/05
9229274,插混,13,探岳GTE ,2022款, 豪华型,探岳GTE 2022款 豪华型,1年9个月,0.38万公里,15.98万,24.29万,https://www.dongchedi.com/usedcar/9229274,,,,,,,,,,2023/01/05
8982321,插混,13,风光580 PHEV ,2019款, 1.8L 智豪型 7座,风光580 PHEV 2019款 1.8L 智豪型 7座,2年,1万公里,6.98万,16.99万,https://www.dongchedi.com/usedcar/8982321,赣州,2020年12月上牌,0次,赣州,白色,深色,赣州麦子名车,在售车源31辆,江西省赣州市经济技术开发区万众嘉车2楼205麦子名车,2023/01/05
8942544,插混,13,宝马5系PHEV ,2019款, 改款 530Le 先锋版,宝马5系PHEV 2019款 改款 530Le 先锋版,3年2个月,6.90万公里,30.88万,53.69万,https://www.dongchedi.com/usedcar/8942544,,,,,,,,,,2023/01/05
8923758,插混,13,宝马5系PHEV ,2019款, 530Le 豪华套装,宝马5系PHEV 2019款 530Le 豪华套装,4年,6.30万公里,28.58万,49.69万,https://www.dongchedi.com/usedcar/8923758,,,,,,,,,,2023/01/05
8776399,插混,13,荣威e550 ,2014款, 550 Plug-in 旗舰版,荣威e550 2014款 550 Plug-in 旗舰版,8年,11万公里,3.20万,25.98万,https://www.dongchedi.com/usedcar/8776399,,,,,,,,,,2023/01/05
8765494,插混,13,宝马5系PHEV ,2019款, 530Le 豪华套装,宝马5系PHEV 2019款 530Le 豪华套装,4年4个月,6.30万公里,28.68万,49.69万,https://www.dongchedi.com/usedcar/8765494,,,,,,,,,,2023/01/05
8706685,插混,13,荣威e550 ,2016款, 尊享版,荣威e550 2016款 尊享版,5年1个月,8.20万公里,4.88万,23.98万,https://www.dongchedi.com/usedcar/8706685,,,,,,,,,,2023/01/05
7967520,插混,13,宝马5系PHEV ,2020款, 里程升级版 530Le 豪华套装,宝马5系PHEV 2020款 里程升级版 530Le 豪华套装,2年6个月,3.33万公里,32.88万,49.99万,https://www.dongchedi.com/usedcar/7967520,,,,,,,,,,2023/01/05
6840168,插混,13,宋DM ,2017款, 1.5TID 全时四驱尊荣型,宋DM 2017款 1.5TID 全时四驱尊荣型,4年10个月,2.30万公里,7.06万,24.59万,https://www.dongchedi.com/usedcar/6840168,,,,,,,,,,2023/01/05
8959963,插混,13,荣威ei6 ,2017款, 45T 混动互联智享版,荣威ei6 2017款 45T 混动互联智享版,4年10个月,2.90万公里,6.70万,20.18万,https://www.dongchedi.com/usedcar/8959963,,,,,,,,,,2023/01/05
8920542,插混,13,宝马5系PHEV ,2019款, 改款 530Le 豪华套装,宝马5系PHEV 2019款 改款 530Le 豪华套装,3年4个月,4.80万公里,28.80万,49.69万,https://www.dongchedi.com/usedcar/8920542,,,,,,,,,,2023/01/05
8889279,插混,13,宝马5系PHEV ,2018款, 530Le 豪华套装,宝马5系PHEV 2018款 530Le 豪华套装,4年8个月,5.50万公里,28.80万,49.69万,https://www.dongchedi.com/usedcar/8889279,,,,,,,,,,2023/01/05
8215744,插混,13,传祺GS4 PHEV ,2017款, 1.5L 尊享版,传祺GS4 PHEV 2017款 1.5L 尊享版,4年7个月,9万公里,6.38万,21.98万,https://www.dongchedi.com/usedcar/8215744,,,,,,,,,,2023/01/05
7457329,插混,13,帝豪PHEV ,2017款, 1.5L 进取型,帝豪PHEV 2017款 1.5L 进取型,5年1个月,8万公里,4.80万,16.58万,https://www.dongchedi.com/usedcar/7457329,,,,,,,,,,2023/01/05
7250343,插混,13,宋DM ,2017款, 1.5TID 全时四驱豪华型,宋DM 2017款 1.5TID 全时四驱豪华型,4年8个月,9.79万公里,6.26万,21.59万,https://www.dongchedi.com/usedcar/7250343,,,,,,,,,,2023/01/05
9224335,插混,13,沃尔沃S90 RECHARGE ,2023款, T8 四驱长续航智逸豪华版,沃尔沃S90 RECHARGE 2023款 T8 四驱长续航智逸豪华版,2个月,0.10万公里,33.26万,49.99万,https://www.dongchedi.com/usedcar/9224335,,,,,,,,,,2023/01/05
9214176,插混,13,宝马5系PHEV ,2018款, 530Le 豪华套装,宝马5系PHEV 2018款 530Le 豪华套装,4年4个月,6.72万公里,28.90万,49.69万,https://www.dongchedi.com/usedcar/9214176,,,,,,,,,,2023/01/05
9144255,插混,13,唐DM ,2018款, 2.0T 全时四驱智联创悦型 7座 国V,唐DM 2018款 2.0T 全时四驱智联创悦型 7座 国V,3年11个月,4.20万公里,13.98万,23.99万,https://www.dongchedi.com/usedcar/9144255,,,,,,,,,,2023/01/05
9042130,插混,13,荣威ei6 ,2017款, 45T 混动互联智享版,荣威ei6 2017款 45T 混动互联智享版,5年2个月,5万公里,5.93万,20.18万,https://www.dongchedi.com/usedcar/9042130,,,,,,,,,,2023/01/05
8527452,插混,23,荣威ei6 ,2017款, 45T 混动互联智享版,荣威ei6 2017款 45T 混动互联智享版,4年8个月,5.68万公里,8.60万,20.18万,https://www.dongchedi.com/usedcar/8527452,,,,,,,,,,2023/01/05
8153344,插混,23,秦DM ,2015款, 1.5T 双冠旗舰Plus版,秦DM 2015款 1.5T 双冠旗舰Plus版,6年1个月,18万公里,3.88万,21.98万,https://www.dongchedi.com/usedcar/8153344,,,,,,,,,,2023/01/05
8141475,插混,23,奔驰GLE轿跑 PHEV ,2020款, GLE 350e 4MATIC 轿跑SUV,奔驰GLE轿跑 PHEV 2020款 GLE 350e 4MATIC 轿跑SUV,1年,1.70万公里,66.06万,82.88万,https://www.dongchedi.com/usedcar/8141475,苏州,2022年01月上牌,0次,苏州,黑色,深色,苏州海星奔驰认证二手车,在售车源3辆,苏州市吴中区中山东路159号(凯马汽车广场内),2023/01/05
7737053,插混,23,宝马5系PHEV ,2021款, 535Le M运动套装,宝马5系PHEV 2021款 535Le M运动套装,1年,0.90万公里,39.80万,49.99万,https://www.dongchedi.com/usedcar/7737053,,,,,,,,,,2023/01/05
9276483,插混,23,奔驰E级PHEV ,2022款, E 350 e L 运动轿车,奔驰E级PHEV 2022款 E 350 e L 运动轿车,3个月,0.01万公里,43.80万,52.19万,https://www.dongchedi.com/usedcar/9276483,,,,,,,,,,2023/01/05
9230240,插混,23,奔驰E级PHEV ,2021款, E 350 e L 轿车,奔驰E级PHEV 2021款 E 350 e L 轿车,1年5个月,0.99万公里,43.80万,52.19万,https://www.dongchedi.com/usedcar/9230240,,,,,,,,,,2023/01/05
9224304,插混,23,宋MAX DM-i ,2022款, DM-i 105KM 行政版,宋MAX DM-i 2022款 DM-i 105KM 行政版,7个月,0.80万公里,14.68万,17.48万,https://www.dongchedi.com/usedcar/9224304,,,,,,,,,,2023/01/05
9188079,插混,23,奔驰E级PHEV ,2021款, E 350 e L 运动轿车,奔驰E级PHEV 2021款 E 350 e L 运动轿车,1年6个月,0.90万公里,43.80万,52.19万,https://www.dongchedi.com/usedcar/9188079,,,,,,,,,,2023/01/05
8799052,插混,23,宝马5系PHEV ,2022款, 535Le 豪华套装,宝马5系PHEV 2022款 535Le 豪华套装,1年,0.66万公里,42.00万,49.99万,https://www.dongchedi.com/usedcar/8799052,,,,,,,,,,2023/01/05
8349704,插混,23,奔驰E级PHEV ,2022款, E 350 e L 轿车,奔驰E级PHEV 2022款 E 350 e L 轿车,10个月,0.40万公里,43.88万,52.19万,https://www.dongchedi.com/usedcar/8349704,,,,,,,,,,2023/01/05
8288784,插混,23,宝马X5 PHEV ,2020款, xDrive45e M运动套装,宝马X5 PHEV 2020款 xDrive45e M运动套装,1年9个月,1.92万公里,67.98万,84.99万,https://www.dongchedi.com/usedcar/8288784,,,,,,,,,,2023/01/05
8280698,插混,23,卡罗拉双擎E+ ,2019款, 1.8L 先锋版,卡罗拉双擎E+ 2019款 1.8L 先锋版,2年6个月,3.70万公里,10.58万,20.78万,https://www.dongchedi.com/usedcar/8280698,,,,,,,,,,2023/01/05
8225730,插混,23,宋DM ,2017款, 1.5TID 全时四驱豪华型,宋DM 2017款 1.5TID 全时四驱豪华型,4年8个月,9.10万公里,7.48万,21.59万,https://www.dongchedi.com/usedcar/8225730,,,,,,,,,,2023/01/05
8085274,插混,23,Cayenne E-Hybrid ,2019款, Cayenne E-Hybrid 2.0T,Cayenne E-Hybrid 2019款 Cayenne E-Hybrid 2.0T,3年10个月,2.60万公里,73.80万,92.30万,https://www.dongchedi.com/usedcar/8085274,,,,,,,,,,2023/01/05
9219398,插混,23,探岳GTE ,2020款, 尊贵型,探岳GTE 2020款 尊贵型,1个月,0.01万公里,21.88万,25.98万,https://www.dongchedi.com/usedcar/9219398,,,,,,,,,,2023/01/05
